HHID,ethnicity_hh
362004,Other/Missing
362005,Other/Missing
362006,Other/Missing
362007,Other/Missing
362008,Other/Missing
362009,Other/Missing
362010,Other/Missing
362011,
362012,Other/Missing
362013,Other/Missing
362014,Other/Missing
362015,Kinh and Hoa
362016,Other/Missing
362017,Other/Missing
362018,Other/Missing
362019,Other/Missing
362020,Other/Missing
363001,Kinh and Hoa
363002,Kinh and Hoa
363003,Kinh and Hoa
363004,Kinh and Hoa
363005,Kinh and Hoa
363006,Kinh and Hoa
363007,Kinh and Hoa
363008,Kinh and Hoa
363009,Kinh and Hoa
363010,Kinh and Hoa
363011,Kinh and Hoa
363012,Kinh and Hoa
363013,Kinh and Hoa
363014,Kinh and Hoa
363015,Kinh and Hoa
363016,Kinh and Hoa
363017,Kinh and Hoa
363018,Kinh and Hoa
363019,Kinh and Hoa
363020,Kinh and Hoa
364001,Kinh and Hoa
364002,Kinh and Hoa
364003,Kinh and Hoa
364004,Kinh and Hoa
364005,Kinh and Hoa
364006,Kinh and Hoa
364007,Kinh and Hoa
364008,Kinh and Hoa
364009,Kinh and Hoa
364010,Kinh and Hoa
364011,Kinh and Hoa
364012,Kinh and Hoa
364013,Kinh and Hoa
364014,Kinh and Hoa
364015,Kinh and Hoa
364016,Kinh and Hoa
364017,Kinh and Hoa
364018,Kinh and Hoa
364019,Kinh and Hoa
364020,Kinh and Hoa
365001,Kinh and Hoa
365002,Kinh and Hoa
365003,Kinh and Hoa
365004,Kinh and Hoa
365005,Kinh and Hoa
365006,Kinh and Hoa
365007,Kinh and Hoa
365008,Kinh and Hoa
365009,Kinh and Hoa
365010,Kinh and Hoa
365011,Kinh and Hoa
365012,Kinh and Hoa
365013,Kinh and Hoa
365014,Kinh and Hoa
365015,Kinh and Hoa
365016,Kinh and Hoa
365017,Kinh and Hoa
365018,Kinh and Hoa
365019,Kinh and Hoa
365020,Kinh and Hoa
366001,Kinh and Hoa
366002,Other/Missing
366003,Other/Missing
366004,Other/Missing
366005,Other/Missing
366006,Kinh and Hoa
366007,Other/Missing
366008,Other/Missing
366009,Other/Missing
366010,Other/Missing
366011,Kinh and Hoa
366012,Other/Missing
366013,Other/Missing
366014,Other/Missing
366015,Other/Missing
366016,Other/Missing
366017,Other/Missing
366018,Other/Missing
366019,Other/Missing
366020,Other/Missing
367001,Other/Missing
367002,Other/Missing
367003,Other/Missing
367004,Other/Missing
367005,Other/Missing
367006,Other/Missing
367007,Kinh and Hoa
367008,Other/Missing
367009,Other/Missing
367010,Other/Missing
367011,Other/Missing
367012,Other/Missing
367013,Other/Missing
367014,Other/Missing
367015,Other/Missing
367016,Other/Missing
367017,Other/Missing
367018,Other/Missing
367019,Other/Missing
367020,Kinh and Hoa
368001,Kinh and Hoa
368002,Kinh and Hoa
368003,Kinh and Hoa
368004,Kinh and Hoa
368005,Kinh and Hoa
368006,Kinh and Hoa
368007,Kinh and Hoa
368008,Kinh and Hoa
368009,Kinh and Hoa
368010,Kinh and Hoa
368011,Kinh and Hoa
368012,Kinh and Hoa
368013,Kinh and Hoa
368014,Kinh and Hoa
368015,Kinh and Hoa
368016,Kinh and Hoa
368017,Kinh and Hoa
368018,Kinh and Hoa
368019,Kinh and Hoa
368020,Kinh and Hoa
369001,Other/Missing
369002,Other/Missing
369003,Other/Missing
369004,Kinh and Hoa
369005,Other/Missing
369006,Other/Missing
369007,Other/Missing
369008,Other/Missing
369009,Other/Missing
369010,Other/Missing
369011,Other/Missing
369012,Other/Missing
369013,Kinh and Hoa
369014,Kinh and Hoa
369015,Other/Missing
369016,Other/Missing
369017,Kinh and Hoa
369018,Kinh and Hoa
369019,Kinh and Hoa
369020,Other/Missing
370001,"Tay, Thai, Muong, Nung"
370002,Other/Missing
370003,Other/Missing
370004,Other/Missing
370005,Other/Missing
370006,Other/Missing
370007,Other/Missing
370008,Other/Missing
370009,Other/Missing
370010,Other/Missing
370011,Other/Missing
370012,Other/Missing
370013,Other/Missing
370014,Other/Missing
370015,Other/Missing
370016,Other/Missing
370017,Other/Missing
370018,Other/Missing
370019,Other/Missing
370020,Other/Missing
371001,Kinh and Hoa
371002,Kinh and Hoa
371003,Kinh and Hoa
371004,
371005,Kinh and Hoa
371006,Kinh and Hoa
371007,
371008,Kinh and Hoa
371009,Kinh and Hoa
371010,Kinh and Hoa
371011,Kinh and Hoa
371012,Kinh and Hoa
371013,Kinh and Hoa
371014,Kinh and Hoa
371015,Kinh and Hoa
371016,Kinh and Hoa
371017,Kinh and Hoa
371018,Kinh and Hoa
371019,Kinh and Hoa
371020,Kinh and Hoa
372001,Kinh and Hoa
372002,Kinh and Hoa
372003,Kinh and Hoa
372004,Kinh and Hoa
372005,Kinh and Hoa
372006,Kinh and Hoa
372007,Kinh and Hoa
372008,Kinh and Hoa
372009,Kinh and Hoa
372010,Kinh and Hoa
372011,Kinh and Hoa
372012,Kinh and Hoa
372013,Kinh and Hoa
372014,Kinh and Hoa
372015,Kinh and Hoa
372016,Kinh and Hoa
372017,
372018,Kinh and Hoa
372019,Kinh and Hoa
372020,Kinh and Hoa
373001,Kinh and Hoa
373002,Kinh and Hoa
373003,Kinh and Hoa
373004,Kinh and Hoa
373005,Kinh and Hoa
373006,Kinh and Hoa
373007,Kinh and Hoa
373008,Kinh and Hoa
373009,Kinh and Hoa
373010,Kinh and Hoa
373011,Kinh and Hoa
373012,Kinh and Hoa
373013,Kinh and Hoa
373014,"Tay, Thai, Muong, Nung"
373015,Kinh and Hoa
373016,Kinh and Hoa
373017,Kinh and Hoa
373018,Kinh and Hoa
373019,Kinh and Hoa
373020,Kinh and Hoa
374001,Kinh and Hoa
374002,Kinh and Hoa
374003,Kinh and Hoa
374004,Kinh and Hoa
374005,Kinh and Hoa
374006,Kinh and Hoa
374007,Kinh and Hoa
374008,Kinh and Hoa
374009,Kinh and Hoa
374010,Kinh and Hoa
374011,Kinh and Hoa
374012,Kinh and Hoa
374013,Kinh and Hoa
374014,Kinh and Hoa
374015,Kinh and Hoa
374016,Kinh and Hoa
374017,Kinh and Hoa
374018,
374019,Kinh and Hoa
374020,Kinh and Hoa
375001,Kinh and Hoa
375002,Other/Missing
375003,Kinh and Hoa
375004,Kinh and Hoa
375005,Other/Missing
375006,Kinh and Hoa
375007,Other/Missing
375008,Other/Missing
375009,Other/Missing
375010,Other/Missing
375011,Other/Missing
375012,Other/Missing
375013,Other/Missing
375014,Other/Missing
375015,Other/Missing
375016,Other/Missing
375017,Other/Missing
375018,Other/Missing
375019,Other/Missing
375020,Kinh and Hoa
376001,Kinh and Hoa
376002,Kinh and Hoa
376003,Kinh and Hoa
376004,Kinh and Hoa
376005,Kinh and Hoa
376006,Kinh and Hoa
376007,Kinh and Hoa
376008,
376009,Kinh and Hoa
376010,Kinh and Hoa
376011,Kinh and Hoa
376012,Kinh and Hoa
376013,Kinh and Hoa
376014,Other/Missing
376015,Other/Missing
376016,Other/Missing
376017,Other/Missing
376018,Other/Missing
376019,Other/Missing
376020,Other/Missing
377001,"Tay, Thai, Muong, Nung"
377002,Kinh and Hoa
377003,Other/Missing
377004,Kinh and Hoa
377005,Other/Missing
377006,Other/Missing
377007,Other/Missing
377008,Other/Missing
377009,Other/Missing
377010,Other/Missing
377011,
377012,Kinh and Hoa
377013,Kinh and Hoa
377014,Kinh and Hoa
377015,Kinh and Hoa
377016,Other/Missing
377017,Kinh and Hoa
377018,Kinh and Hoa
377019,Other/Missing
377020,Kinh and Hoa
378001,Other/Missing
378002,Other/Missing
378003,Other/Missing
378004,Other/Missing
378005,Other/Missing
378006,Other/Missing
378007,Other/Missing
378008,Other/Missing
378009,Other/Missing
378010,Other/Missing
378011,Other/Missing
378012,Other/Missing
378013,"Tay, Thai, Muong, Nung"
378014,Other/Missing
378015,Other/Missing
378016,Other/Missing
378017,
378018,Kinh and Hoa
378019,Other/Missing
378020,Other/Missing
379001,Kinh and Hoa
379002,Kinh and Hoa
379003,Kinh and Hoa
379004,Kinh and Hoa
379005,Kinh and Hoa
379006,Kinh and Hoa
379007,Kinh and Hoa
379008,Kinh and Hoa
379009,Kinh and Hoa
379010,Kinh and Hoa
379011,Kinh and Hoa
379012,Kinh and Hoa
379013,Kinh and Hoa
379014,Kinh and Hoa
379015,Kinh and Hoa
379016,Kinh and Hoa
379017,Kinh and Hoa
379018,Kinh and Hoa
379019,Kinh and Hoa
379020,"Tay, Thai, Muong, Nung"
380001,Other/Missing
380002,Other/Missing
380003,Other/Missing
380004,Other/Missing
380005,Other/Missing
380006,Other/Missing
380007,Other/Missing
380008,Other/Missing
380009,Other/Missing
380010,Other/Missing
380011,Other/Missing
380012,Other/Missing
380013,Other/Missing
380014,Other/Missing
380015,Other/Missing
380016,Other/Missing
380017,Other/Missing
380018,Other/Missing
380019,Other/Missing
380020,Other/Missing
381001,Other/Missing
381002,Other/Missing
381003,Other/Missing
381004,Other/Missing
381005,Other/Missing
381006,Other/Missing
381007,Other/Missing
381008,Kinh and Hoa
381009,Kinh and Hoa
381010,Kinh and Hoa
381011,Kinh and Hoa
381012,Kinh and Hoa
381013,Kinh and Hoa
381014,Kinh and Hoa
381015,Kinh and Hoa
381016,Kinh and Hoa
381017,
381018,
381019,Other/Missing
381020,
382001,Other/Missing
382002,Other/Missing
382003,Other/Missing
382004,Other/Missing
382005,Other/Missing
382006,Other/Missing
382007,Other/Missing
382008,Other/Missing
382009,Other/Missing
382010,Other/Missing
382011,Other/Missing
382012,Other/Missing
382013,Other/Missing
382014,Other/Missing
382015,Other/Missing
382016,Other/Missing
382017,Other/Missing
382018,Other/Missing
382019,Other/Missing
382020,Other/Missing
383001,Other/Missing
383002,Other/Missing
383003,Other/Missing
383004,Other/Missing
383005,Other/Missing
383006,Other/Missing
383007,Other/Missing
383008,Other/Missing
383009,
383010,Other/Missing
383011,Other/Missing
383012,Other/Missing
383013,Other/Missing
383014,Other/Missing
383015,Other/Missing
383016,
383017,Other/Missing
383018,Other/Missing
383019,Other/Missing
383020,Other/Missing
384001,Kinh and Hoa
384002,Kinh and Hoa
384003,Kinh and Hoa
384004,Kinh and Hoa
384005,Kinh and Hoa
384006,Kinh and Hoa
384007,Kinh and Hoa
384008,
384009,Kinh and Hoa
384010,Kinh and Hoa
384011,Other/Missing
384012,Kinh and Hoa
384013,Other/Missing
384014,Other/Missing
384015,
384016,Other/Missing
384017,Other/Missing
384018,Other/Missing
384019,Other/Missing
384020,
385001,Other/Missing
385002,Other/Missing
385003,Other/Missing
385004,Other/Missing
385005,Other/Missing
385006,
385007,Other/Missing
385008,Other/Missing
385009,Other/Missing
385010,Other/Missing
385011,Other/Missing
385012,Other/Missing
385013,Other/Missing
385014,Other/Missing
385015,Other/Missing
385016,Other/Missing
385017,Other/Missing
385018,Other/Missing
385019,"Tay, Thai, Muong, Nung"
385020,Other/Missing
386001,Kinh and Hoa
386002,Kinh and Hoa
386003,Kinh and Hoa
386004,Kinh and Hoa
386005,Kinh and Hoa
386006,Kinh and Hoa
386007,Kinh and Hoa
386008,Kinh and Hoa
386009,Kinh and Hoa
386010,Kinh and Hoa
386011,Kinh and Hoa
386012,Kinh and Hoa
386013,
386014,Kinh and Hoa
386015,Kinh and Hoa
386016,Kinh and Hoa
386017,Kinh and Hoa
386018,Kinh and Hoa
386019,Kinh and Hoa
386020,Other/Missing
387001,Kinh and Hoa
387002,Kinh and Hoa
387003,Other/Missing
387004,Other/Missing
387005,Other/Missing
387006,Other/Missing
387007,Other/Missing
387008,Other/Missing
387009,
387010,Other/Missing
387011,Other/Missing
387012,Kinh and Hoa
387013,Other/Missing
387014,Other/Missing
387015,Other/Missing
387016,Other/Missing
387017,Other/Missing
387018,Other/Missing
387019,Other/Missing
387020,Other/Missing
388001,Kinh and Hoa
388002,Kinh and Hoa
388003,Kinh and Hoa
388004,Kinh and Hoa
388005,Kinh and Hoa
388006,Kinh and Hoa
388007,Kinh and Hoa
388008,Kinh and Hoa
388009,Kinh and Hoa
388010,Kinh and Hoa
388011,Kinh and Hoa
388012,Kinh and Hoa
388013,Kinh and Hoa
388014,Kinh and Hoa
388015,Kinh and Hoa
388016,Kinh and Hoa
388017,Kinh and Hoa
388018,Kinh and Hoa
388019,Kinh and Hoa
388020,Kinh and Hoa
389001,Other/Missing
389002,Other/Missing
389003,Other/Missing
389004,Other/Missing
389005,Other/Missing
389006,Other/Missing
389007,Other/Missing
389008,Other/Missing
389009,Other/Missing
389010,Other/Missing
389011,Other/Missing
389012,Other/Missing
389013,Other/Missing
389014,Other/Missing
389015,Other/Missing
389016,Other/Missing
389017,Other/Missing
389018,Other/Missing
389019,Other/Missing
389020,Other/Missing
390001,Kinh and Hoa
390002,Other/Missing
390003,Other/Missing
390004,Other/Missing
390005,Other/Missing
390006,Other/Missing
390007,Other/Missing
390008,Other/Missing
390009,Other/Missing
390010,
390011,Other/Missing
390012,Other/Missing
390013,Other/Missing
390014,Other/Missing
390015,Other/Missing
390016,Other/Missing
390017,
390018,
390019,Other/Missing
390020,Other/Missing
391001,Other/Missing
391002,Other/Missing
391003,Other/Missing
391004,Other/Missing
391005,Other/Missing
391006,Other/Missing
391007,Other/Missing
391008,Kinh and Hoa
391009,Other/Missing
391010,Other/Missing
391011,Other/Missing
391012,Other/Missing
391013,Other/Missing
391014,Other/Missing
391015,Kinh and Hoa
391016,Other/Missing
391017,
391018,
391019,Other/Missing
391020,Other/Missing
392001,Kinh and Hoa
392002,"Tay, Thai, Muong, Nung"
392003,"Tay, Thai, Muong, Nung"
392004,"Tay, Thai, Muong, Nung"
392005,"Tay, Thai, Muong, Nung"
392006,"Tay, Thai, Muong, Nung"
392007,"Tay, Thai, Muong, Nung"
392008,"Tay, Thai, Muong, Nung"
392009,Mong
392010,"Tay, Thai, Muong, Nung"
392011,"Tay, Thai, Muong, Nung"
392012,Other/Missing
392013,"Tay, Thai, Muong, Nung"
392014,Kinh and Hoa
392015,Kinh and Hoa
392016,Kinh and Hoa
392017,"Tay, Thai, Muong, Nung"
392018,Kinh and Hoa
392019,
392020,Mong
393001,Kinh and Hoa
393002,Kinh and Hoa
393003,Kinh and Hoa
393004,Kinh and Hoa
393005,Kinh and Hoa
393006,Kinh and Hoa
393007,Kinh and Hoa
393008,Kinh and Hoa
393009,
393010,Kinh and Hoa
393011,Other/Missing
393012,Other/Missing
393013,Other/Missing
393014,Kinh and Hoa
393015,Kinh and Hoa
393016,Kinh and Hoa
393017,Kinh and Hoa
393018,Kinh and Hoa
393019,
393020,Kinh and Hoa
394001,Kinh and Hoa
394002,Kinh and Hoa
394003,Kinh and Hoa
394004,Kinh and Hoa
394005,Kinh and Hoa
394006,
394007,Kinh and Hoa
394008,Kinh and Hoa
394009,
394010,Kinh and Hoa
394011,Kinh and Hoa
394012,Kinh and Hoa
394013,Kinh and Hoa
394014,Kinh and Hoa
394015,Kinh and Hoa
394016,Kinh and Hoa
394017,Kinh and Hoa
394018,Kinh and Hoa
394019,Kinh and Hoa
394020,Kinh and Hoa
395001,Other/Missing
395002,Kinh and Hoa
395003,Kinh and Hoa
395004,Kinh and Hoa
395005,
395006,Kinh and Hoa
395007,Kinh and Hoa
395008,Kinh and Hoa
395009,Kinh and Hoa
395010,Kinh and Hoa
395011,Kinh and Hoa
395012,Kinh and Hoa
395013,Kinh and Hoa
395014,Kinh and Hoa
395015,Kinh and Hoa
395016,Kinh and Hoa
395017,Kinh and Hoa
395018,Kinh and Hoa
395019,Kinh and Hoa
395020,Kinh and Hoa
396001,Kinh and Hoa
396002,Kinh and Hoa
396003,Kinh and Hoa
396004,Kinh and Hoa
396005,Kinh and Hoa
396006,Kinh and Hoa
396007,Kinh and Hoa
396008,Kinh and Hoa
396009,Kinh and Hoa
396010,Kinh and Hoa
396011,Kinh and Hoa
396012,Kinh and Hoa
396013,Kinh and Hoa
396014,Kinh and Hoa
396015,Kinh and Hoa
396016,Kinh and Hoa
396017,Kinh and Hoa
396018,Kinh and Hoa
396019,Kinh and Hoa
396020,Kinh and Hoa
397001,Other/Missing
397002,Other/Missing
397003,Other/Missing
397004,Other/Missing
397005,Other/Missing
397006,Other/Missing
397007,Other/Missing
397008,Other/Missing
397009,Other/Missing
397010,Other/Missing
397011,
397012,Other/Missing
397013,Other/Missing
397014,Other/Missing
397015,Other/Missing
397016,Other/Missing
397017,Other/Missing
397018,Other/Missing
397019,Other/Missing
397020,Other/Missing
398001,Kinh and Hoa
398002,Kinh and Hoa
398003,Kinh and Hoa
398004,Kinh and Hoa
398005,Kinh and Hoa
398006,Kinh and Hoa
398007,Kinh and Hoa
398008,
398009,Kinh and Hoa
398010,Kinh and Hoa
398011,Kinh and Hoa
398012,Kinh and Hoa
398013,Kinh and Hoa
398014,Kinh and Hoa
398015,Kinh and Hoa
398016,Kinh and Hoa
398017,Kinh and Hoa
398018,Kinh and Hoa
398019,Kinh and Hoa
398020,
399001,Kinh and Hoa
399002,Kinh and Hoa
399003,Other/Missing
399004,Other/Missing
399005,Other/Missing
399006,Other/Missing
399007,Kinh and Hoa
399008,Kinh and Hoa
399009,Other/Missing
399010,Other/Missing
399011,Other/Missing
399012,Other/Missing
399013,Other/Missing
399014,Other/Missing
399015,Other/Missing
399016,Other/Missing
399017,Other/Missing
399018,Other/Missing
399019,Other/Missing
399020,Kinh and Hoa
400001,"Tay, Thai, Muong, Nung"
400002,Kinh and Hoa
400003,"Tay, Thai, Muong, Nung"
400004,"Tay, Thai, Muong, Nung"
400005,"Tay, Thai, Muong, Nung"
400006,"Tay, Thai, Muong, Nung"
400007,"Tay, Thai, Muong, Nung"
400008,"Tay, Thai, Muong, Nung"
400009,"Tay, Thai, Muong, Nung"
400010,"Tay, Thai, Muong, Nung"
400011,"Tay, Thai, Muong, Nung"
400012,"Tay, Thai, Muong, Nung"
400013,"Tay, Thai, Muong, Nung"
400014,"Tay, Thai, Muong, Nung"
400015,"Tay, Thai, Muong, Nung"
400016,"Tay, Thai, Muong, Nung"
400017,"Tay, Thai, Muong, Nung"
400018,Kinh and Hoa
400019,"Tay, Thai, Muong, Nung"
400020,"Tay, Thai, Muong, Nung"
401001,
401002,"Tay, Thai, Muong, Nung"
401003,Other/Missing
401004,"Tay, Thai, Muong, Nung"
401005,Mong
401006,Other/Missing
401007,"Tay, Thai, Muong, Nung"
401008,
401009,Mong
401010,Mong
401011,Mong
401012,Mong
401013,"Tay, Thai, Muong, Nung"
401014,"Tay, Thai, Muong, Nung"
401015,Other/Missing
401016,Other/Missing
401017,
401018,Mong
401019,Mong
401020,Other/Missing
402001,Kinh and Hoa
402002,Kinh and Hoa
402003,Kinh and Hoa
402004,Kinh and Hoa
402005,Kinh and Hoa
402006,Kinh and Hoa
402007,Kinh and Hoa
402008,Kinh and Hoa
402009,Kinh and Hoa
402010,Kinh and Hoa
402011,Kinh and Hoa
402012,
402013,Kinh and Hoa
402014,Kinh and Hoa
402015,Kinh and Hoa
402016,Kinh and Hoa
402017,Kinh and Hoa
402018,Kinh and Hoa
402019,Kinh and Hoa
402020,Kinh and Hoa
403001,Kinh and Hoa
403002,Other/Missing
403003,Other/Missing
403004,Other/Missing
403005,Other/Missing
403006,Other/Missing
403007,Kinh and Hoa
403008,Other/Missing
403009,Kinh and Hoa
403010,Other/Missing
403011,Other/Missing
403012,Other/Missing
403013,Other/Missing
403014,Other/Missing
403015,Other/Missing
403016,Other/Missing
403017,Other/Missing
403018,Other/Missing
403019,Other/Missing
403020,
404001,Kinh and Hoa
404002,Kinh and Hoa
404003,Kinh and Hoa
404004,Kinh and Hoa
404005,
404006,Kinh and Hoa
404007,Kinh and Hoa
404008,Kinh and Hoa
404009,Kinh and Hoa
404010,Kinh and Hoa
404011,Kinh and Hoa
404012,Kinh and Hoa
404013,Kinh and Hoa
404014,Kinh and Hoa
404015,Kinh and Hoa
404016,Kinh and Hoa
404017,Kinh and Hoa
404018,
404019,
404020,Kinh and Hoa
405001,Other/Missing
405002,Other/Missing
405003,Other/Missing
405004,Other/Missing
405005,Other/Missing
405006,Other/Missing
405007,Other/Missing
405008,Other/Missing
405009,Other/Missing
405010,Other/Missing
405011,Other/Missing
405012,Other/Missing
405013,Other/Missing
405014,Other/Missing
405015,Other/Missing
405016,Other/Missing
405017,Other/Missing
405018,Other/Missing
405019,Other/Missing
405020,
406001,Kinh and Hoa
406002,Kinh and Hoa
406003,Kinh and Hoa
406004,Kinh and Hoa
406005,"Tay, Thai, Muong, Nung"
406006,"Tay, Thai, Muong, Nung"
406007,"Tay, Thai, Muong, Nung"
406008,Kinh and Hoa
406009,Kinh and Hoa
406010,"Tay, Thai, Muong, Nung"
406011,Kinh and Hoa
406012,"Tay, Thai, Muong, Nung"
406013,Kinh and Hoa
406014,"Tay, Thai, Muong, Nung"
406015,Kinh and Hoa
406016,Kinh and Hoa
406017,Kinh and Hoa
406018,Kinh and Hoa
406019,Kinh and Hoa
406020,Kinh and Hoa
407001,Kinh and Hoa
407002,Kinh and Hoa
407003,Kinh and Hoa
407004,Kinh and Hoa
407005,Kinh and Hoa
407006,Kinh and Hoa
407007,Kinh and Hoa
407008,Kinh and Hoa
407009,Kinh and Hoa
407010,Kinh and Hoa
407011,Kinh and Hoa
407012,Kinh and Hoa
407013,
407014,Kinh and Hoa
407015,Kinh and Hoa
407016,Kinh and Hoa
407017,Kinh and Hoa
407018,Kinh and Hoa
407019,Kinh and Hoa
407020,Kinh and Hoa
408001,
408002,Kinh and Hoa
408003,Kinh and Hoa
408004,Kinh and Hoa
408005,Kinh and Hoa
408006,Kinh and Hoa
408007,Kinh and Hoa
408008,Kinh and Hoa
408009,Kinh and Hoa
408010,Kinh and Hoa
408011,Kinh and Hoa
408012,Kinh and Hoa
408013,Kinh and Hoa
408014,Kinh and Hoa
408015,Kinh and Hoa
408016,Kinh and Hoa
408017,Kinh and Hoa
408018,Kinh and Hoa
408019,Kinh and Hoa
408020,Kinh and Hoa
409001,Mong
409002,Mong
409003,Mong
409004,Mong
409005,Mong
409006,
409007,Mong
409008,Mong
409009,Mong
409010,Mong
409011,Mong
409012,Mong
409013,Mong
409014,Mong
409015,Mong
409016,Mong
409017,Mong
409018,Mong
409019,Mong
409020,Mong
410001,Kinh and Hoa
410002,
410003,Kinh and Hoa
410004,Kinh and Hoa
410005,
410006,Kinh and Hoa
410007,Kinh and Hoa
410008,Kinh and Hoa
410009,Kinh and Hoa
410010,Kinh and Hoa
410011,Kinh and Hoa
410012,Kinh and Hoa
410013,Kinh and Hoa
410014,Kinh and Hoa
410015,Kinh and Hoa
410016,Kinh and Hoa
410017,Kinh and Hoa
410018,Kinh and Hoa
410019,Kinh and Hoa
410020,
411001,Other/Missing
411002,Other/Missing
411003,Other/Missing
411004,Other/Missing
411005,Other/Missing
411006,Other/Missing
411007,Other/Missing
411008,Other/Missing
411009,Other/Missing
411010,Other/Missing
411011,Other/Missing
411012,Other/Missing
411013,Other/Missing
411014,Other/Missing
411015,Other/Missing
411016,Other/Missing
411017,Other/Missing
411018,Other/Missing
411019,Other/Missing
411020,Other/Missing
412001,Kinh and Hoa
412002,Kinh and Hoa
412003,Kinh and Hoa
412004,Kinh and Hoa
412005,Kinh and Hoa
412006,Kinh and Hoa
412007,Kinh and Hoa
412008,Kinh and Hoa
412009,Kinh and Hoa
412010,"Tay, Thai, Muong, Nung"
412011,Kinh and Hoa
412012,Kinh and Hoa
412013,
412014,Kinh and Hoa
412015,Kinh and Hoa
412016,
412017,Kinh and Hoa
412018,Kinh and Hoa
412019,Kinh and Hoa
412020,Kinh and Hoa
413001,Kinh and Hoa
413002,Kinh and Hoa
413003,Kinh and Hoa
413004,Kinh and Hoa
413005,Kinh and Hoa
413006,Kinh and Hoa
413007,Kinh and Hoa
413008,Kinh and Hoa
413009,Kinh and Hoa
413010,Kinh and Hoa
413011,Kinh and Hoa
413012,Kinh and Hoa
413013,Kinh and Hoa
413014,Kinh and Hoa
413015,Kinh and Hoa
413016,Kinh and Hoa
413017,Kinh and Hoa
413018,Kinh and Hoa
413019,Kinh and Hoa
413020,Kinh and Hoa
414001,Kinh and Hoa
414002,Other/Missing
414003,Other/Missing
414004,Other/Missing
414005,Other/Missing
414006,Other/Missing
414007,Other/Missing
414008,Kinh and Hoa
414009,Other/Missing
414010,Other/Missing
414011,Other/Missing
414012,Other/Missing
414013,Other/Missing
414014,Other/Missing
414015,Other/Missing
414016,Other/Missing
414017,Other/Missing
414018,Other/Missing
414019,Other/Missing
414020,Other/Missing
415001,Kinh and Hoa
415002,Kinh and Hoa
415003,Kinh and Hoa
415004,Kinh and Hoa
415005,Kinh and Hoa
415006,Kinh and Hoa
415007,Kinh and Hoa
415008,Kinh and Hoa
415009,Kinh and Hoa
415010,Kinh and Hoa
415011,Kinh and Hoa
415012,Kinh and Hoa
415013,Kinh and Hoa
415014,Kinh and Hoa
415015,Kinh and Hoa
415016,Kinh and Hoa
415017,Kinh and Hoa
415018,Kinh and Hoa
415019,Kinh and Hoa
415020,Kinh and Hoa
416001,
416002,Other/Missing
416003,Other/Missing
416004,
416005,Other/Missing
416006,Other/Missing
416007,Other/Missing
416008,
416009,Other/Missing
416010,Other/Missing
416011,
416012,Other/Missing
416013,Other/Missing
416014,Other/Missing
416015,Other/Missing
416016,Other/Missing
416017,Other/Missing
