HHID,HHAGE,HHSEX
404013,38.0,Male
404014,31.0,Male
404015,50.0,Female
404016,66.0,Female
404017,69.0,Female
404020,35.0,Male
405001,68.0,Male
405002,46.0,Male
405003,36.0,Male
405004,43.0,Male
405005,42.0,Male
405006,33.0,Male
405007,32.0,Male
405008,51.0,Male
405009,56.0,Male
405010,46.0,Male
405011,64.0,Male
405012,39.0,Male
405013,44.0,Male
405014,68.0,Female
405015,49.0,Male
405016,58.0,Male
405017,52.0,Male
405018,45.0,Male
405019,76.0,Male
406001,55.0,Male
406002,63.0,Male
406003,58.0,Male
406004,64.0,Female
406005,49.0,Male
406006,50.0,Male
406007,44.0,Male
406008,54.0,Male
406009,33.0,Male
406010,45.0,Male
406011,57.0,Male
406012,51.0,Male
406013,36.0,Male
406014,35.0,Male
406015,44.0,Male
406016,54.0,Male
406017,56.0,Male
406018,61.0,Female
406019,55.0,Female
406020,31.0,Male
407001,46.0,Male
407002,60.0,Female
407003,68.0,Male
407004,33.0,Male
407005,54.0,Female
407006,44.0,Male
407007,56.0,Male
407008,60.0,Male
407009,66.0,Female
407010,41.0,Male
407011,34.0,Male
407012,30.0,Male
407014,51.0,Male
407015,54.0,Male
407016,33.0,Male
407017,69.0,Male
407018,45.0,Male
407019,56.0,Male
407020,46.0,Male
408002,61.0,Male
408003,53.0,Male
408004,55.0,Male
408005,49.0,Male
408006,30.0,Male
408007,49.0,Male
408008,50.0,Male
408009,34.0,Male
408010,27.0,Male
408011,48.0,Male
408012,67.0,Male
408013,57.0,Female
408014,65.0,Female
408015,38.0,Male
408016,49.0,Male
408017,70.0,Female
408018,58.0,Male
408019,47.0,Male
408020,33.0,Male
409001,24.0,Female
409002,26.0,Male
409003,34.0,Male
409004,51.0,Male
409005,57.0,Male
409007,23.0,Male
409008,26.0,Male
409009,40.0,Male
409010,56.0,Male
409011,28.0,Male
409012,56.0,Male
409013,30.0,Male
409014,57.0,Male
409015,24.0,Male
409016,25.0,Male
409017,30.0,Male
409018,25.0,Male
409019,23.0,Male
409020,36.0,Male
410001,37.0,Male
410003,47.0,Male
410004,51.0,Male
410006,61.0,Male
410007,30.0,Male
410008,55.0,Male
410009,44.0,Male
410010,33.0,Male
410011,49.0,Male
410012,66.0,Female
410013,51.0,Male
410014,36.0,Male
410015,56.0,Male
410016,47.0,Male
410017,81.0,Male
410018,61.0,Male
410019,29.0,Female
411001,44.0,Male
411002,73.0,Male
411003,80.0,Male
411004,35.0,Male
411005,26.0,Male
411006,41.0,Male
411007,40.0,Male
411008,40.0,Male
411009,50.0,Male
411010,29.0,Male
411011,52.0,Male
411012,68.0,Male
411013,45.0,Male
411014,36.0,Female
411015,79.0,Male
411016,56.0,Male
411017,91.0,Male
411018,48.0,Male
411019,40.0,Male
411020,47.0,Male
412001,37.0,Male
412002,33.0,Male
412003,46.0,Male
412004,43.0,Male
412005,47.0,Male
412006,64.0,Male
412007,45.0,Female
412008,37.0,Male
412009,47.0,Male
412010,43.0,Male
412011,34.0,Male
412012,49.0,Male
412014,69.0,Male
412015,64.0,Male
412017,43.0,Female
412018,60.0,Male
412019,51.0,Male
412020,46.0,Male
413001,57.0,Male
413002,52.0,Male
413003,42.0,Male
413004,48.0,Male
413005,57.0,Female
413006,41.0,Female
413007,36.0,Male
413008,89.0,Female
413009,40.0,Male
413010,56.0,Male
413011,52.0,Male
413012,41.0,Male
413013,61.0,Female
413014,49.0,Male
413015,36.0,Male
413016,39.0,Male
413017,58.0,Male
413018,58.0,Male
413019,48.0,Male
413020,34.0,Male
414001,56.0,Male
414002,47.0,Male
414003,88.0,Male
414004,80.0,Female
414005,50.0,Male
414006,90.0,Male
414007,30.0,Male
414008,47.0,Male
414009,41.0,Female
414010,53.0,Male
414011,46.0,Male
414012,36.0,Male
414013,41.0,Male
414014,75.0,Female
414015,56.0,Male
414016,60.0,Female
414017,48.0,Female
414018,62.0,Male
414019,41.0,Male
414020,56.0,Female
415001,39.0,Male
415002,56.0,Male
415003,49.0,Male
415004,68.0,Male
415005,53.0,Male
415006,72.0,Male
415007,34.0,Male
415008,59.0,Male
415009,44.0,Male
415010,37.0,Male
415011,30.0,Male
415012,57.0,Male
415013,65.0,Female
415014,47.0,Male
415015,39.0,Male
415016,61.0,Male
415017,65.0,Male
415018,82.0,Male
415019,41.0,Male
415020,85.0,Male
416002,25.0,Male
416003,23.0,Female
416005,52.0,Male
416006,38.0,Male
416007,28.0,Male
416009,40.0,Male
416010,19.0,Female
416012,38.0,Male
416013,63.0,Female
416014,34.0,Male
416015,15.0,Female
416016,41.0,Male
416017,52.0,Female
416018,30.0,Male
416019,55.0,Female
416020,36.0,Male
417001,38.0,Female
417002,44.0,Male
417003,71.0,Female
417004,50.0,Male
417005,38.0,Male
417006,55.0,Female
417007,50.0,Male
417008,45.0,Male
417009,38.0,Male
417010,41.0,Male
417011,58.0,Male
417012,36.0,Female
417013,68.0,Male
417014,44.0,Female
417016,50.0,Male
417017,27.0,Male
417018,40.0,Male
417019,32.0,Female
417020,44.0,Male
418001,22.0,Female
418002,40.0,Male
418003,50.0,Male
418004,85.0,Female
418005,33.0,Male
418007,44.0,Male
418008,63.0,Male
418009,43.0,Male
418010,33.0,Female
418011,36.0,Male
418012,36.0,Male
418013,67.0,Male
418014,50.0,Male
418015,46.0,Male
418017,32.0,Male
418018,36.0,Male
418019,27.0,Male
419001,23.0,Male
419002,68.0,Male
419003,70.0,Male
419004,30.0,Male
419005,23.0,Male
419006,41.0,Male
419007,28.0,Male
419008,76.0,Male
419009,53.0,Male
419010,42.0,Male
419011,23.0,Male
419012,26.0,Male
419013,34.0,Male
419014,26.0,Male
419015,36.0,Male
419017,47.0,Male
419018,28.0,Male
419020,31.0,Male
420002,55.0,Male
420003,44.0,Male
420004,67.0,Female
420005,49.0,Male
420006,73.0,Male
420007,44.0,Male
420008,41.0,Male
420009,52.0,Male
420010,32.0,Male
420011,59.0,Male
420012,56.0,Male
420013,61.0,Male
420014,63.0,Female
420015,59.0,Male
420016,37.0,Male
420017,68.0,Male
420018,54.0,Male
420019,81.0,Male
420020,40.0,Male
421001,33.0,Male
421002,43.0,Male
421003,50.0,Male
421004,62.0,Male
421006,46.0,Male
421007,46.0,Male
421008,27.0,Male
421009,40.0,Female
421010,25.0,Male
421011,49.0,Male
421012,61.0,Male
421013,87.0,Male
421014,43.0,Male
421015,73.0,Female
421016,61.0,Female
421017,80.0,Male
421018,68.0,Female
421019,27.0,Male
421020,24.0,Male
422001,35.0,Male
422002,32.0,Male
422003,50.0,Male
422004,41.0,Male
422005,34.0,Male
422006,48.0,Male
422007,49.0,Male
422008,41.0,Male
422009,57.0,Female
422010,21.0,Male
422011,64.0,Male
422012,70.0,Male
422013,60.0,Male
422014,46.0,Male
422015,62.0,Female
422016,42.0,Male
422017,55.0,Male
422018,41.0,Male
422019,27.0,Male
422020,38.0,Female
423001,48.0,Male
423002,50.0,Male
423003,50.0,Male
423004,43.0,Male
423005,62.0,Male
423006,56.0,Male
423007,47.0,Male
423008,42.0,Male
423009,41.0,Male
423010,61.0,Male
423011,32.0,Female
423012,53.0,Male
423013,50.0,Male
423014,60.0,Male
423015,70.0,Male
423016,36.0,Female
423017,48.0,Male
423018,43.0,Male
423019,49.0,Male
423020,46.0,Female
424001,59.0,Female
424002,58.0,Male
424003,49.0,Female
424004,70.0,Female
424005,46.0,Female
424006,54.0,Male
424008,49.0,Male
424009,45.0,Female
424010,57.0,Male
424011,38.0,Male
424012,36.0,Male
424013,68.0,Male
424014,37.0,Male
424015,49.0,Female
424016,39.0,Male
424017,54.0,Female
424019,28.0,Female
424020,44.0,Female
425001,68.0,Female
425002,58.0,Female
425003,61.0,Female
425004,54.0,Male
425005,24.0,Male
425006,64.0,Male
425007,65.0,Female
425008,73.0,Female
425009,74.0,Male
425010,23.0,Female
425012,24.0,Female
425015,26.0,Female
425016,63.0,Female
425017,56.0,Female
425018,39.0,Male
425019,61.0,Female
425020,29.0,Female
426001,33.0,Male
426002,66.0,Female
426003,50.0,Male
426004,54.0,Female
426005,35.0,Male
426006,62.0,Female
426007,65.0,Female
426008,56.0,Female
426009,59.0,Male
426010,63.0,Female
426011,72.0,Female
426013,60.0,Female
426015,62.0,Male
426017,43.0,Male
426018,52.0,Male
426019,48.0,Male
426020,42.0,Male
427001,44.0,Male
427002,58.0,Male
427003,54.0,Male
427004,60.0,Female
427005,36.0,Male
427007,40.0,Female
427008,37.0,Male
427009,42.0,Male
427010,46.0,Male
427011,44.0,Male
427012,40.0,Male
427013,53.0,Male
427014,47.0,Male
427015,75.0,Female
427016,55.0,Male
427017,48.0,Male
427018,60.0,Male
427019,80.0,Male
427020,28.0,Male
428001,44.0,Male
428002,79.0,Female
428003,35.0,Male
428004,71.0,Female
428005,76.0,Male
428006,62.0,Female
428007,60.0,Female
428008,52.0,Female
428009,58.0,Female
428010,50.0,Male
428011,56.0,Male
428012,61.0,Female
428013,52.0,Male
428014,54.0,Male
428015,70.0,Female
428016,47.0,Male
428017,36.0,Male
428018,23.0,Male
428019,37.0,Male
428020,63.0,Female
429001,35.0,Male
429002,29.0,Male
429003,33.0,Female
429004,51.0,Male
429005,60.0,Male
429006,63.0,Female
429007,42.0,Male
429008,37.0,Male
429009,44.0,Female
429010,45.0,Male
429011,36.0,Male
429012,53.0,Female
429013,70.0,Female
429014,56.0,Male
429015,52.0,Male
429016,40.0,Male
429017,51.0,Female
429018,41.0,Male
429019,52.0,Male
429020,47.0,Male
430001,39.0,Male
430002,33.0,Male
430003,57.0,Male
430004,60.0,Female
430005,29.0,Male
430006,55.0,Male
430007,43.0,Male
430008,41.0,Male
430009,46.0,Male
430010,27.0,Male
430011,29.0,Male
430012,27.0,Male
430013,77.0,Male
430014,51.0,Male
430015,62.0,Male
430016,37.0,Male
430017,27.0,Male
430018,32.0,Male
430019,38.0,Male
430020,24.0,Male
431001,33.0,Male
431002,29.0,Male
431003,54.0,Female
431004,39.0,Male
431005,37.0,Male
431006,32.0,Male
431007,46.0,Male
431008,29.0,Male
431009,36.0,Male
431010,45.0,Female
431011,54.0,Male
431012,28.0,Female
431013,50.0,Male
431014,60.0,Female
431015,35.0,Male
431016,43.0,Male
431017,71.0,Female
431018,35.0,Male
431019,45.0,Male
431020,38.0,Male
432001,30.0,Male
432002,52.0,Male
432003,54.0,Female
432004,77.0,Female
432005,68.0,Male
432006,60.0,Female
432007,47.0,Female
432008,41.0,Male
432009,49.0,Male
432010,44.0,Female
432011,63.0,Male
432012,41.0,Female
432014,53.0,Male
432015,31.0,Female
432016,43.0,Male
432018,38.0,Female
432019,56.0,Male
432020,35.0,Male
433001,62.0,Male
433002,33.0,Male
433003,64.0,Male
433004,43.0,Male
433005,53.0,Male
433006,59.0,Male
433007,59.0,Male
433008,53.0,Male
433009,49.0,Male
433010,56.0,Male
433011,63.0,Female
433012,65.0,Male
433013,46.0,Male
433014,37.0,Male
433015,34.0,Male
433016,72.0,Male
433017,35.0,Male
433018,68.0,Male
433019,64.0,Female
433020,60.0,Male
434001,45.0,Female
434002,44.0,Male
434003,89.0,Female
434004,49.0,Male
434005,54.0,Male
434006,51.0,Male
434007,45.0,Male
434008,46.0,Male
434009,37.0,Male
434010,80.0,Female
434011,38.0,Male
434012,64.0,Male
434013,39.0,Male
434014,54.0,Female
434015,34.0,Female
434016,55.0,Male
434017,38.0,Male
434018,36.0,Female
434019,42.0,Male
434020,46.0,Female
435001,48.0,Female
435002,28.0,Female
435003,35.0,Female
435004,75.0,Female
435005,46.0,Male
435006,32.0,Female
435007,60.0,Female
435008,29.0,Female
435009,33.0,Female
435010,62.0,Female
435011,45.0,Female
435012,39.0,Female
435013,50.0,Female
435014,55.0,Female
435015,68.0,Male
435016,36.0,Female
435017,42.0,Female
435018,30.0,Female
435019,55.0,Female
435020,56.0,Female
436001,56.0,Female
436002,83.0,Female
436003,79.0,Male
436004,61.0,Male
436005,41.0,Male
436006,62.0,Male
436008,53.0,Male
436009,45.0,Male
436010,55.0,Female
436011,37.0,Male
436012,69.0,Female
436013,63.0,Male
436014,52.0,Male
436015,80.0,Female
436016,56.0,Male
436017,56.0,Male
436018,41.0,Female
436019,22.0,Female
437001,45.0,Female
437002,41.0,Female
437003,54.0,Male
437004,39.0,Male
437005,33.0,Male
437006,46.0,Male
437007,71.0,Female
437008,42.0,Male
437009,35.0,Male
437010,34.0,Male
437011,66.0,Male
437012,52.0,Female
437013,57.0,Male
437014,63.0,Female
437015,49.0,Male
437016,47.0,Male
437017,53.0,Male
437018,56.0,Female
437019,47.0,Male
437020,39.0,Male
438001,77.0,Male
438002,48.0,Male
438003,77.0,Male
438004,24.0,Female
438005,48.0,Male
438006,46.0,Female
438007,46.0,Male
438008,39.0,Male
438009,44.0,Male
438010,45.0,Male
438011,51.0,Male
438012,51.0,Male
438013,62.0,Male
438014,35.0,Male
438015,56.0,Male
438016,39.0,Female
438017,34.0,Male
438018,48.0,Female
438019,53.0,Female
438020,33.0,Female
439001,41.0,Male
439002,65.0,Male
439003,42.0,Female
439004,46.0,Male
439005,45.0,Male
439006,90.0,Male
439007,67.0,Female
439008,23.0,Male
439009,51.0,Male
439010,43.0,Male
439011,51.0,Male
439012,48.0,Female
439013,56.0,Female
439014,35.0,Male
439015,62.0,Male
439016,48.0,Male
439017,57.0,Female
439018,62.0,Male
439019,68.0,Male
439020,57.0,Male
440001,61.0,Female
440002,37.0,Male
440003,45.0,Male
440004,42.0,Male
440005,59.0,Male
440006,70.0,Male
440007,86.0,Female
440008,40.0,Male
440009,63.0,Female
440010,34.0,Male
440011,52.0,Male
440012,71.0,Male
440013,83.0,Male
440014,34.0,Male
440015,59.0,Female
440016,51.0,Male
440017,54.0,Male
440018,67.0,Female
440019,61.0,Male
440020,53.0,Male
441001,48.0,Male
441002,38.0,Male
441003,40.0,Male
441004,46.0,Male
441006,71.0,Female
441007,27.0,Female
441008,57.0,Female
441009,24.0,Male
441010,50.0,Female
441011,34.0,Female
441012,35.0,Male
441013,48.0,Male
441014,43.0,Female
441015,56.0,Female
441016,43.0,Male
441017,30.0,Male
441018,43.0,Male
441019,60.0,Male
441020,49.0,Male
442001,59.0,Male
442002,66.0,Male
442003,31.0,Male
442004,35.0,Male
442005,27.0,Male
442006,68.0,Male
442007,48.0,Male
442009,37.0,Female
442010,53.0,Male
442011,31.0,Male
442012,48.0,Male
442013,58.0,Female
442014,38.0,Female
442015,35.0,Male
442016,56.0,Female
442017,31.0,Male
442018,70.0,Male
442019,46.0,Male
442020,50.0,Female
443001,66.0,Male
443002,66.0,Female
443003,38.0,Male
443004,48.0,Male
443005,43.0,Male
443006,51.0,Male
443007,59.0,Female
443008,37.0,Female
443009,65.0,Male
443010,54.0,Male
443011,55.0,Male
443012,35.0,Male
443013,24.0,Male
443014,25.0,Female
443015,27.0,Male
443016,25.0,Female
443017,55.0,Male
443018,91.0,Female
443020,57.0,Male
444001,41.0,Female
444003,55.0,Male
444005,65.0,Male
444006,73.0,Male
444007,29.0,Male
444008,37.0,Male
444010,38.0,Male
444011,35.0,Male
444012,40.0,Male
444013,31.0,Male
444014,33.0,Male
444015,28.0,Male
444016,30.0,Male
444017,52.0,Male
444018,40.0,Male
444019,37.0,Female
444020,34.0,Male
445001,66.0,Female
445002,74.0,Female
445003,22.0,Female
445004,53.0,Male
445005,57.0,Male
445006,66.0,Female
445007,52.0,Male
445008,52.0,Male
445009,43.0,Female
445010,56.0,Male
445011,55.0,Male
445012,41.0,Female
445013,57.0,Male
445014,77.0,Male
445015,35.0,Male
445016,79.0,Female
445017,57.0,Female
445018,43.0,Male
445019,51.0,Male
445020,32.0,Male
446001,48.0,Male
446002,30.0,Female
446003,54.0,Male
446004,60.0,Female
446005,48.0,Male
446006,33.0,Male
446007,48.0,Male
446008,43.0,Male
446009,72.0,Female
446010,38.0,Male
446011,60.0,Male
446012,47.0,Male
446013,41.0,Male
446014,36.0,Female
446015,46.0,Male
446017,35.0,Male
446018,80.0,Male
446019,57.0,Male
446020,46.0,Male
447001,59.0,Male
447003,53.0,Male
447004,52.0,Male
447005,45.0,Male
447006,46.0,Male
447007,49.0,Male
447008,31.0,Male
447009,65.0,Female
447010,28.0,Male
447011,41.0,Female
447012,64.0,Male
447013,69.0,Male
447014,56.0,Male
447016,43.0,Male
447017,36.0,Male
447018,55.0,Female
447019,30.0,Male
447020,45.0,Male
448001,74.0,Male
448002,40.0,Male
448003,56.0,Male
448004,66.0,Female
448005,56.0,Male
448006,55.0,Male
448007,44.0,Male
448008,42.0,Male
448009,50.0,Male
448010,50.0,Male
448011,49.0,Male
448013,54.0,Male
448014,42.0,Male
448015,43.0,Male
448016,64.0,Male
448017,52.0,Female
448018,58.0,Male
448019,50.0,Male
448020,52.0,Female
449001,38.0,Male
449002,66.0,Female
449003,48.0,Male
449004,45.0,Male
449005,33.0,Female
449006,36.0,Male
449007,37.0,Male
449008,20.0,Male
449010,39.0,Male
449011,51.0,Male
449012,68.0,Male
449013,30.0,Male
449014,25.0,Male
449015,49.0,Male
449016,30.0,Male
449017,37.0,Male
449018,34.0,Female
449019,52.0,Female
449020,38.0,Male
450001,31.0,Male
450002,55.0,Male
450004,37.0,Male
450005,46.0,Male
450006,34.0,Male
450007,31.0,Female
450008,31.0,Male
450009,31.0,Male
450010,59.0,Female
450011,43.0,Male
450012,74.0,Female
450013,60.0,Male
450014,37.0,Male
450015,32.0,Male
450016,40.0,Male
450017,62.0,Male
450018,39.0,Male
450019,35.0,Male
450020,38.0,Female
451001,35.0,Female
451002,41.0,Male
451003,62.0,Male
451004,40.0,Female
451005,70.0,Male
451006,80.0,Male
451007,42.0,Male
451008,60.0,Male
451009,58.0,Male
451010,48.0,Male
451011,50.0,Female
451012,65.0,Male
451013,41.0,Male
451014,63.0,Male
451015,47.0,Male
451016,66.0,Male
451017,45.0,Male
451018,50.0,Male
451019,44.0,Male
451020,22.0,Female
452001,45.0,Male
452002,56.0,Male
452003,92.0,Female
452004,67.0,Female
452005,64.0,Female
452006,56.0,Male
452007,62.0,Female
452008,64.0,Male
452010,53.0,Female
452011,38.0,Male
452012,52.0,Male
452013,55.0,Male
452014,52.0,Female
452015,53.0,Female
452016,68.0,Female
452017,60.0,Female
452018,63.0,Male
452019,37.0,Male
453001,66.0,Male
453002,47.0,Female
453003,40.0,Male
453004,75.0,Female
453005,65.0,Female
453006,34.0,Female
453007,44.0,Male
453008,38.0,Male
453009,41.0,Male
453010,50.0,Male
453011,50.0,Female
453012,52.0,Male
453013,38.0,Male
453014,74.0,Female
453015,37.0,Male
453016,56.0,Male
453017,74.0,Female
453018,33.0,Male
453019,61.0,Female
453020,44.0,Male
454002,47.0,Female
454003,59.0,Male
454004,58.0,Female
454005,45.0,Male
454006,48.0,Female
454007,53.0,Male
454008,42.0,Male
454009,66.0,Female
454010,55.0,Male
454011,50.0,Male
454012,54.0,Male
454013,37.0,Male
454014,43.0,Female
454016,48.0,Male
454019,86.0,Male
454020,47.0,Male
455001,45.0,Male
455002,37.0,Male
455003,60.0,Male
455004,41.0,Male
455006,83.0,Male
455007,64.0,Male
455008,47.0,Male
455009,68.0,Male
455010,52.0,Male
455011,63.0,Female
455012,54.0,Male
455013,26.0,Male
455014,60.0,Male
455015,72.0,Male
455016,54.0,Female
455017,44.0,Male
455018,32.0,Female
455019,76.0,Male
455020,50.0,Male
456001,43.0,Female
456002,73.0,Female
456003,58.0,Male
456004,87.0,Male
456005,78.0,Female
456006,34.0,Male
456007,61.0,Male
456008,61.0,Female
456009,90.0,Female
456010,60.0,Male
456011,53.0,Male
456013,54.0,Female
456014,56.0,Male
456015,65.0,Female
456016,63.0,Female
456017,62.0,Male
456018,66.0,Male
456019,48.0,Female
456020,70.0,Male
457001,57.0,Male
457002,50.0,Male
457004,47.0,Male
457005,38.0,Male
457006,49.0,Male
457007,50.0,Male
457008,63.0,Male
457009,61.0,Female
457010,82.0,Female
457011,58.0,Male
457012,44.0,Male
457013,65.0,Male
457015,43.0,Male
457016,46.0,Male
457017,66.0,Male
457019,70.0,Female
457020,54.0,Female
458001,68.0,Female
458002,56.0,Male
458003,75.0,Male
458004,46.0,Male
458005,66.0,Female
458006,53.0,Male
458007,67.0,Female
458008,65.0,Male
458009,59.0,Male
458010,57.0,Male
458011,32.0,Male
458013,54.0,Male
458014,71.0,Female
458015,84.0,Female
458016,70.0,Female
458017,83.0,Male
458018,62.0,Female
458019,57.0,Female
458020,42.0,Male
459001,32.0,Male
459002,50.0,Male
459003,39.0,Male
459004,61.0,Female
459005,67.0,Female
459006,47.0,Male
459007,52.0,Male
459008,46.0,Female
459009,27.0,Male
459010,63.0,Female
459011,57.0,Female
459012,49.0,Male
459013,60.0,Female
459014,35.0,Male
459015,46.0,Male
459016,57.0,Female
459017,80.0,Male
459018,35.0,Male
459019,48.0,Female
459020,83.0,Male
460001,86.0,Female
460002,47.0,Female
460003,35.0,Male
460004,44.0,Male
460005,49.0,Male
460006,51.0,Female
460007,59.0,Male
460008,52.0,Male
460009,48.0,Male
460010,68.0,Female
460011,44.0,Male
460012,60.0,Male
460013,50.0,Male
460014,30.0,Male
460015,28.0,Female
460016,53.0,Male
460017,83.0,Male
460018,68.0,Female
460019,80.0,Male
460020,38.0,Male
461001,35.0,Male
461003,28.0,Female
461004,60.0,Female
461005,20.0,Female
461007,19.0,Male
461008,42.0,Male
461010,19.0,Male
461011,18.0,Female
461012,26.0,Male
461014,38.0,Male
461015,34.0,Male
461016,62.0,Male
461017,46.0,Male
461018,19.0,Female
461019,23.0,Male
461020,34.0,Male
462001,51.0,Female
462002,37.0,Male
462003,50.0,Male
462004,46.0,Male
462005,29.0,Male
462006,28.0,Female
462007,34.0,Female
462009,19.0,Male
462010,15.0,Male
462011,25.0,Male
462012,21.0,Female
462013,36.0,Male
462014,38.0,Female
462015,25.0,Male
462016,39.0,Male
462017,35.0,Male
462018,43.0,Male
462020,26.0,Male
463001,61.0,Female
463002,61.0,Female
463003,61.0,Male
463004,61.0,Male
463005,50.0,Male
463007,49.0,Male
463008,37.0,Male
463009,52.0,Female
463010,40.0,Male
463011,63.0,Female
463013,35.0,Female
463014,42.0,Male
463015,65.0,Male
463016,56.0,Female
463017,73.0,Male
463018,52.0,Male
463020,53.0,Female
464001,46.0,Male
464002,41.0,Female
464003,61.0,Male
464004,49.0,Male
464005,78.0,Female
464006,40.0,Male
464007,63.0,Female
464008,50.0,Male
464009,59.0,Male
464010,76.0,Female
464011,57.0,Male
464012,67.0,Male
464013,49.0,Female
464014,61.0,Male
464015,39.0,Female
464016,40.0,Male
464017,66.0,Female
464018,45.0,Male
464019,34.0,Male
464020,30.0,Female
465001,23.0,Female
465002,31.0,Male
465003,51.0,Female
465004,35.0,Female
465005,46.0,Male
465006,28.0,Female
465008,32.0,Male
465009,22.0,Male
465010,25.0,Female
465011,33.0,Male
465012,25.0,Female
465013,47.0,Male
465014,46.0,Male
465015,21.0,Male
465016,33.0,Male
465017,48.0,Female
465018,31.0,Male
465019,25.0,Female
465020,42.0,Male
466001,28.0,Male
466002,33.0,Female
466003,43.0,Female
466004,47.0,Male
466005,31.0,Male
466006,25.0,Male
466007,43.0,Male
466008,53.0,Male
